datetime,name,open,high,low,close,volume,type,symbol,ltp,ltt,ltq,cp,segment,ohlc_vol,ohlc_ts
2026-08-07 09:46:21.694,BANKNIFTY,57882.0,57954.2,57794.7,57875.85,0,INDEX,BANKNIFTY,57875.85,1786076181000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:21.846,BANKNIFTY,57882.0,57954.2,57794.7,57876.95,0,INDEX,BANKNIFTY,57876.95,1786076181000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:22.143,BANKNIFTY,57882.0,57954.2,57794.7,57876.7,0,INDEX,BANKNIFTY,57876.7,1786076181000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:22.441,BANKNIFTY,57882.0,57954.2,57794.7,57879.4,0,INDEX,BANKNIFTY,57879.4,1786076182000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:22.593,BANKNIFTY,57882.0,57954.2,57794.7,57877.9,0,INDEX,BANKNIFTY,57877.9,1786076182000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:22.893,BANKNIFTY,57882.0,57954.2,57794.7,57877.4,0,INDEX,BANKNIFTY,57877.4,1786076182000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:23.198,BANKNIFTY,57882.0,57954.2,57794.7,57878.1,0,INDEX,BANKNIFTY,57878.1,1786076182000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:23.343,BANKNIFTY,57882.0,57954.2,57794.7,57880.6,0,INDEX,BANKNIFTY,57880.6,1786076183000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:23.645,BANKNIFTY,57882.0,57954.2,57794.7,57878.6,0,INDEX,BANKNIFTY,57878.6,1786076183000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:23.803,BANKNIFTY,57882.0,57954.2,57794.7,57880.0,0,INDEX,BANKNIFTY,57880.0,1786076183000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:24.090,BANKNIFTY,57882.0,57954.2,57794.7,57869.1,0,INDEX,BANKNIFTY,57869.1,1786076183000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:24.392,BANKNIFTY,57882.0,57954.2,57794.7,57871.2,0,INDEX,BANKNIFTY,57871.2,1786076184000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:24.542,BANKNIFTY,57882.0,57954.2,57794.7,57870.25,0,INDEX,BANKNIFTY,57870.25,1786076184000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:24.843,BANKNIFTY,57882.0,57954.2,57794.7,57871.65,0,INDEX,BANKNIFTY,57871.65,1786076184000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:25.145,BANKNIFTY,57882.0,57954.2,57794.7,57876.15,0,INDEX,BANKNIFTY,57876.15,1786076184000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:25.304,BANKNIFTY,57882.0,57954.2,57794.7,57879.0,0,INDEX,BANKNIFTY,57879.0,1786076185000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:25.593,BANKNIFTY,57882.0,57954.2,57794.7,57876.75,0,INDEX,BANKNIFTY,57876.75,1786076185000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:25.894,BANKNIFTY,57882.0,57954.2,57794.7,57877.4,0,INDEX,BANKNIFTY,57877.4,1786076185000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:26.043,BANKNIFTY,57882.0,57954.2,57794.7,57879.85,0,INDEX,BANKNIFTY,57879.85,1786076185000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:26.347,BANKNIFTY,57882.0,57954.2,57794.7,57879.05,0,INDEX,BANKNIFTY,57879.05,1786076186000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:26.644,BANKNIFTY,57882.0,57954.2,57794.7,57880.45,0,INDEX,BANKNIFTY,57880.45,1786076186000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:26.945,BANKNIFTY,57882.0,57954.2,57794.7,57880.45,0,INDEX,BANKNIFTY,57880.45,1786076186000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:27.093,BANKNIFTY,57882.0,57954.2,57794.7,57881.0,0,INDEX,BANKNIFTY,57881.0,1786076186000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:27.391,BANKNIFTY,57882.0,57954.2,57794.7,57881.55,0,INDEX,BANKNIFTY,57881.55,1786076187000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:27.693,BANKNIFTY,57882.0,57954.2,57794.7,57881.0,0,INDEX,BANKNIFTY,57881.0,1786076187000,0,58063.65,INDICES,0,1786041000000
