datetime,name,open,high,low,close,volume,oi,iv,expiry,strike,type,segment,symbol,delta,gamma,theta,vega,rho,atp,ltp,ltt,ltq,cp,bid_px,bid_qty,ask_px,ask_qty,bid_px_2,bid_qty_2,ask_px_2,ask_qty_2,bid_px_3,bid_qty_3,ask_px_3,ask_qty_3,bid_px_4,bid_qty_4,ask_px_4,ask_qty_4,bid_px_5,bid_qty_5,ask_px_5,ask_qty_5,ohlc_vol,ohlc_ts,tbq,tsq,vtt
2026-08-07 09:46:13.219,BANKNIFTY,0.0,0.0,0.0,0.0,0,0,0.0,2026-10-27,52200.0,PE,NFO-OPT,BANKNIFTY 52200 PE 27 OCT 26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315513000000,0,521.4,108.8,30.0,184.35,240.0,106.05,30.0,355.6,30.0,103.05,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1786041000000.0,90,270,0
2026-08-07 09:46:13.219,BANKNIFTY,0.0,0.0,0.0,0.0,0,0,0.0,2026-10-27,55100.0,PE,NFO-OPT,BANKNIFTY 55100 PE 27 OCT 26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315513000000,0,1279.5,0.0,0.0,522.75,90.0,0.0,0.0,706.35,570.0,0.0,0.0,706.4,570.0,0.0,0.0,706.75,570.0,0.0,0.0,716.5,90.0,0.0,1786041000000.0,0,1890,0
2026-08-07 09:46:13.219,BANKNIFTY,0.0,0.0,0.0,0.0,0,0,0.0,2026-08-25,53100.0,CE,NFO-OPT,BANKNIFTY 53100 CE 25 AUG 26,1.0,0.0,0.0,0.0,26.5342,0.0,0.0,315513000000,0,3930.25,4019.75,300.0,5012.55,300.0,4019.7,570.0,5012.6,60.0,4019.6,570.0,5072.9,300.0,4019.4,60.0,5091.9,300.0,4002.6,300.0,5105.8,120.0,0.0,1786041000000.0,3390,3390,0
2026-08-07 09:46:13.219,BANKNIFTY,0.0,0.0,0.0,0.0,0,0,0.0,2026-08-25,60900.0,CE,NFO-OPT,BANKNIFTY 60900 CE 25 AUG 26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315513000000,0,732.65,30.0,600.0,137.1,930.0,29.45,150.0,138.55,630.0,29.15,150.0,138.6,510.0,14.75,60.0,139.9,600.0,14.35,510.0,180.1,570.0,4294967296.0,1786041000000.0,4170,5580,0
2026-08-07 09:46:13.219,BANKNIFTY,0.0,0.0,0.0,0.0,0,0,0.0,2026-08-25,53400.0,CE,NFO-OPT,BANKNIFTY 53400 CE 25 AUG 26,1.0,0.0,0.0,0.0,26.684,0.0,0.0,315513000000,0,3735.8,3739.0,300.0,4992.15,300.0,3738.95,570.0,4992.2,60.0,3738.85,570.0,4992.6,570.0,3738.75,60.0,4992.9,570.0,3738.55,570.0,4994.35,300.0,0.0,1786041000000.0,3390,3390,0
2026-08-07 09:46:13.219,BANKNIFTY,0.0,0.0,0.0,0.0,0,0,0.0,2026-09-29,53300.0,CE,NFO-OPT,BANKNIFTY 53300 CE 29 SEP 26,1.0,0.0,0.0,0.0,77.7435,0.0,0.0,315513000000,0,5678.0,4116.65,480.0,5676.7,570.0,4116.6,60.0,5676.75,30.0,4116.35,570.0,5676.8,570.0,4116.0,570.0,5677.0,570.0,4115.9,300.0,5677.8,300.0,0.0,1786041000000.0,2550,2040,0
2026-08-07 09:46:13.219,BANKNIFTY,0.0,0.0,0.0,0.0,0,0,0.0,2026-08-25,60400.0,PE,NFO-OPT,BANKNIFTY 60400 PE 25 AUG 26,-1.0,0.0,0.0,0.0,-30.1878,0.0,0.0,315513000000,0,5249.35,2341.7,300.0,2586.0,300.0,2341.65,60.0,2586.05,90.0,2279.9,300.0,2586.35,300.0,2244.1,120.0,2599.15,120.0,2243.95,120.0,2603.75,300.0,0.0,1786041000000.0,3510,3420,0
2026-08-07 09:46:13.219,BANKNIFTY,0.0,0.0,0.0,0.0,0,0,0.0,2026-08-25,54900.0,CE,NFO-OPT,BANKNIFTY 54900 CE 25 AUG 26,1.0,0.0,0.0,0.0,27.4387,0.0,0.0,315513000000,0,2851.8,2982.9,300.0,3260.25,330.0,2982.85,90.0,3299.05,120.0,2979.55,120.0,3299.1,300.0,2979.5,300.0,3330.05,570.0,2963.05,300.0,3330.1,300.0,0.0,1786041000000.0,2280,3450,0
2026-08-07 09:46:13.219,BANKNIFTY,0.0,0.0,0.0,0.0,0,0,0.0,2026-08-25,50100.0,CE,NFO-OPT,BANKNIFTY 50100 CE 25 AUG 26,1.0,0.0,0.0,0.0,25.0351,0.0,0.0,315513000000,0,6167.55,6498.0,300.0,8567.1,300.0,6497.95,570.0,8567.15,570.0,6497.85,570.0,8567.25,570.0,6497.65,570.0,8567.95,570.0,6251.7,120.0,8755.1,120.0,0.0,1786041000000.0,2730,2730,0
2026-08-07 09:46:13.219,BANKNIFTY,,,,,0,1830,0.1726531982421875,2026-09-29,56900.0,PE,NFO-OPT,BANKNIFTY 56900 PE 29 SEP 26,-0.3345,0.0001,-13.1672,81.2098,-29.7817,0.0,882.8,1785317765000,30,0.0,0.0,0.0,868.9,300.0,0.0,0.0,868.95,30.0,0.0,0.0,869.05,30.0,0.0,0.0,869.1,570.0,0.0,0.0,869.5,60.0,,,0,2130,0
