datetime,name,open,high,low,close,volume,oi,type,expiry,symbol,ltp,ltt,ltq,cp,atp,segment,bid_px,bid_qty,ask_px,ask_qty,bid_px_2,bid_qty_2,ask_px_2,ask_qty_2,bid_px_3,bid_qty_3,ask_px_3,ask_qty_3,bid_px_4,bid_qty_4,ask_px_4,ask_qty_4,bid_px_5,bid_qty_5,ask_px_5,ask_qty_5,ohlc_vol,ohlc_ts,tbq,tsq,vtt
2026-08-07 09:47:09.234,BANKEX,,,,,0,120,FUT,2026-08-27,BANKEX FUT 27 AUG 26,65798.8,1786003688206,30,65798.8,0.0,BFO-FUT,65696.55,30,65758.2,30,65507.4,60,66042.9,60,65507.25,30,66043.3,30,65001.05,30,66493.15,30,64510.0,300,66496.9,30,,,2250,1680,0
2026-08-07 09:47:12.384,BANKEX,,,,,0,120,FUT,2026-08-27,BANKEX FUT 27 AUG 26,65798.8,1786003688206,30,65798.8,0.0,BFO-FUT,65696.3,30,65756.2,30,65507.4,60,66042.9,60,65507.25,30,66043.3,30,65001.05,30,66493.15,30,64510.0,300,66496.9,30,,,2250,1680,0
2026-08-07 09:47:15.528,BANKEX,,,,,0,120,FUT,2026-08-27,BANKEX FUT 27 AUG 26,65798.8,1786003688206,30,65798.8,0.0,BFO-FUT,65688.25,30,65747.6,30,65507.4,60,66042.9,60,65507.25,30,66043.3,30,65001.05,30,66493.15,30,64510.0,300,66496.9,30,,,2250,1680,0
2026-08-07 09:47:16.579,BANKEX,,,,,0,120,FUT,2026-08-27,BANKEX FUT 27 AUG 26,65798.8,1786003688206,30,65798.8,0.0,BFO-FUT,65681.9,30,65745.55,30,65507.4,60,66042.9,60,65507.25,30,66043.3,30,65001.05,30,66493.15,30,64510.0,300,66496.9,30,,,2250,1680,0
2026-08-07 09:47:17.629,BANKEX,,,,,0,120,FUT,2026-08-27,BANKEX FUT 27 AUG 26,65798.8,1786003688206,30,65798.8,0.0,BFO-FUT,65681.75,30,65743.5,30,65507.4,60,66042.9,60,65507.25,30,66043.3,30,65001.05,30,66493.15,30,64510.0,300,66496.9,30,,,2250,1680,0
2026-08-07 09:47:20.779,BANKEX,,,,,0,120,FUT,2026-08-27,BANKEX FUT 27 AUG 26,65798.8,1786003688206,30,65798.8,0.0,BFO-FUT,65681.75,30,65741.45,30,65507.4,60,66042.9,60,65507.25,30,66043.3,30,65001.05,30,66493.15,30,64510.0,300,66496.9,30,,,2250,1680,0
2026-08-07 09:47:21.832,BANKEX,,,,,0,120,FUT,2026-08-27,BANKEX FUT 27 AUG 26,65798.8,1786003688206,30,65798.8,0.0,BFO-FUT,65681.75,30,65746.35,30,65507.4,60,66042.9,60,65507.25,30,66043.3,30,65001.05,30,66493.15,30,64510.0,300,66496.9,30,,,2250,1680,0
2026-08-07 09:47:22.734,BANKEX,,,,,0,120,FUT,2026-08-27,BANKEX FUT 27 AUG 26,65798.8,1786003688206,30,65798.8,0.0,BFO-FUT,65681.75,30,65744.3,30,65507.4,60,66042.9,60,65507.25,30,66043.3,30,65001.05,30,66493.15,30,64510.0,300,66496.9,30,,,2250,1680,0
2026-08-07 09:47:25.877,BANKEX,,,,,0,120,FUT,2026-08-27,BANKEX FUT 27 AUG 26,65798.8,1786003688206,30,65798.8,0.0,BFO-FUT,65681.75,30,65748.4,30,65507.4,60,66042.9,60,65507.25,30,66043.3,30,65001.05,30,66493.15,30,64510.0,300,66496.9,30,,,2250,1680,0
2026-08-07 09:47:26.930,BANKEX,,,,,0,120,FUT,2026-08-27,BANKEX FUT 27 AUG 26,65798.8,1786003688206,30,65798.8,0.0,BFO-FUT,65681.75,30,65746.4,30,65507.4,60,66042.9,60,65507.25,30,66043.3,30,65001.05,30,66493.15,30,64510.0,300,66496.9,30,,,2250,1680,0
2026-08-07 09:47:27.979,BANKEX,,,,,0,120,FUT,2026-08-27,BANKEX FUT 27 AUG 26,65798.8,1786003688206,30,65798.8,0.0,BFO-FUT,65683.8,30,65748.5,30,65507.4,60,66042.9,60,65507.25,30,66043.3,30,65001.05,30,66493.15,30,64510.0,300,66496.9,30,,,2250,1680,0
2026-08-07 09:47:30.082,BANKEX,,,,,0,120,FUT,2026-08-27,BANKEX FUT 27 AUG 26,65798.8,1786003688206,30,65798.8,0.0,BFO-FUT,65681.55,30,65746.5,30,65507.4,60,66042.9,60,65507.25,30,66043.3,30,65001.05,30,66493.15,30,64510.0,300,66496.9,30,,,2250,1680,0
2026-08-07 09:47:31.129,BANKEX,,,,,0,120,FUT,2026-08-27,BANKEX FUT 27 AUG 26,65798.8,1786003688206,30,65798.8,0.0,BFO-FUT,65683.55,30,65746.5,30,65507.4,60,66042.9,60,65507.25,30,66043.3,30,65001.05,30,66493.15,30,64510.0,300,66496.9,30,,,2250,1680,0
2026-08-07 09:47:32.174,BANKEX,,,,,0,120,FUT,2026-08-27,BANKEX FUT 27 AUG 26,65798.8,1786003688206,30,65798.8,0.0,BFO-FUT,65685.6,30,65748.9,30,65507.4,60,66042.9,60,65507.25,30,66043.3,30,65001.05,30,66493.15,30,64510.0,300,66496.9,30,,,2250,1680,0
