datetime,name,open,high,low,close,volume,oi,type,expiry,symbol,ltp,ltt,ltq,cp,atp,segment,bid_px,bid_qty,ask_px,ask_qty,bid_px_2,bid_qty_2,ask_px_2,ask_qty_2,bid_px_3,bid_qty_3,ask_px_3,ask_qty_3,bid_px_4,bid_qty_4,ask_px_4,ask_qty_4,bid_px_5,bid_qty_5,ask_px_5,ask_qty_5,ohlc_vol,ohlc_ts,tbq,tsq,vtt
2026-08-07 09:46:22.879,SENSEX,78993.0,79043.25,78905.0,79043.25,5140,37220,FUT,2026-08-27,SENSEX FUT 27 AUG 26,79043.25,1786076100283,20,79169.3,78977.79,BFO-FUT,78980.0,40,79005.1,20,78973.9,40,79005.6,20,78970.0,60,79006.4,40,78965.0,20,79006.55,20,78952.55,20,79006.7,40,5140.0,1786041000000.0,5720,4660,5140
2026-08-07 09:46:22.893,SENSEX,79359.45,79428.55,79325.0,79402.4,440,3620,FUT,2026-09-24,SENSEX FUT 24 SEP 26,79402.4,1786075199750,20,79559.45,79362.21,BFO-FUT,79333.0,20,79380.0,20,79330.0,80,79398.35,20,79329.5,20,79406.5,100,79325.8,20,79406.8,100,79305.0,20,79407.25,40,440.0,1786041000000.0,880,860,440
2026-08-07 09:46:23.927,SENSEX,78993.0,79043.25,78905.0,79043.25,5140,37220,FUT,2026-08-27,SENSEX FUT 27 AUG 26,79043.25,1786076100283,20,79169.3,78977.79,BFO-FUT,78980.0,40,79004.5,20,78973.9,40,79004.7,20,78970.0,60,79005.5,40,78965.0,20,79005.85,40,78952.55,20,79006.05,40,5140.0,1786041000000.0,5780,4600,5140
2026-08-07 09:46:23.942,SENSEX,79359.45,79428.55,79325.0,79402.4,440,3620,FUT,2026-09-24,SENSEX FUT 24 SEP 26,79402.4,1786075199750,20,79559.45,79362.21,BFO-FUT,79333.0,20,79380.0,20,79330.0,80,79397.55,20,79325.1,20,79406.25,100,79324.45,20,79406.55,100,79305.0,20,79407.0,40,440.0,1786041000000.0,880,860,440
2026-08-07 09:46:24.076,SENSEX,78993.0,79043.25,78905.0,79043.25,5140,37220,FUT,2026-08-27,SENSEX FUT 27 AUG 26,79043.25,1786076100283,20,79169.3,78977.79,BFO-FUT,78980.0,40,79004.3,20,78973.9,40,79004.5,20,78970.0,60,79005.5,40,78965.0,20,79005.8,40,78952.55,20,79006.0,40,5140.0,1786041000000.0,5820,4620,5140
2026-08-07 09:46:24.090,SENSEX,79359.45,79428.55,79325.0,79402.4,440,3620,FUT,2026-09-24,SENSEX FUT 24 SEP 26,79402.4,1786075199750,20,79559.45,79362.21,BFO-FUT,79333.0,20,79380.0,20,79330.0,80,79397.55,20,79324.45,20,79406.25,100,79324.3,20,79406.55,100,79305.0,20,79407.0,40,440.0,1786041000000.0,880,860,440
2026-08-07 09:46:24.975,SENSEX,78993.0,79043.25,78905.0,79043.25,5140,37220,FUT,2026-08-27,SENSEX FUT 27 AUG 26,79043.25,1786076100283,20,79169.3,78977.79,BFO-FUT,78980.0,40,79004.4,20,78973.9,40,79005.15,40,78970.0,60,79005.8,40,78965.0,20,79005.85,20,78952.55,20,79006.0,40,5140.0,1786041000000.0,5760,4500,5140
2026-08-07 09:46:24.992,SENSEX,79359.45,79428.55,79325.0,79402.4,440,3620,FUT,2026-09-24,SENSEX FUT 24 SEP 26,79402.4,1786075199750,20,79559.45,79362.21,BFO-FUT,79333.0,20,79380.0,20,79330.0,80,79397.4,20,79324.7,20,79405.75,100,79321.1,20,79406.05,100,79305.0,20,79406.5,40,440.0,1786041000000.0,880,840,440
2026-08-07 09:46:25.134,SENSEX,78993.0,79043.25,78905.0,79043.25,5140,37220,FUT,2026-08-27,SENSEX FUT 27 AUG 26,79043.25,1786076100283,20,79169.3,78977.79,BFO-FUT,78980.0,40,79003.75,20,78973.9,40,79004.0,20,78970.0,60,79004.55,40,78965.0,20,79004.95,40,78952.55,20,79005.15,40,5140.0,1786041000000.0,5800,4600,5140
2026-08-07 09:46:25.145,SENSEX,79359.45,79428.55,79325.0,79402.4,440,3620,FUT,2026-09-24,SENSEX FUT 24 SEP 26,79402.4,1786075199750,20,79559.45,79362.21,BFO-FUT,79333.0,20,79380.0,20,79330.0,80,79396.55,20,79325.2,20,79404.9,100,79324.7,20,79405.2,100,79305.0,20,79405.65,40,440.0,1786041000000.0,880,840,440
