datetime,name,open,high,low,close,volume,type,symbol,ltp,ltt,ltq,cp,segment,ohlc_vol,ohlc_ts
2026-08-07 09:50:37.893,MIDCPNIFTY,18683.04,18777.61,18652.97,18758.6,0,INDEX,MIDCPNIFTY,18758.6,1786076437710,0,18768.9,INDICES,0,1786041000000
2026-08-07 09:50:45.845,MIDCPNIFTY,18683.04,18777.61,18652.97,18758.8,0,INDEX,MIDCPNIFTY,18758.8,1786076445714,0,18768.9,INDICES,0,1786041000000
2026-08-07 09:50:53.942,MIDCPNIFTY,18683.04,18777.61,18652.97,18760.25,0,INDEX,MIDCPNIFTY,18760.25,1786076453719,0,18768.9,INDICES,0,1786041000000
2026-08-07 09:51:01.897,MIDCPNIFTY,18683.04,18777.61,18652.97,18760.21,0,INDEX,MIDCPNIFTY,18760.21,1786076461724,0,18768.9,INDICES,0,1786041000000
2026-08-07 09:51:09.843,MIDCPNIFTY,18683.04,18777.61,18652.97,18759.14,0,INDEX,MIDCPNIFTY,18759.14,1786076469727,0,18768.9,INDICES,0,1786041000000
2026-08-07 09:51:17.943,MIDCPNIFTY,18683.04,18777.61,18652.97,18761.15,0,INDEX,MIDCPNIFTY,18761.15,1786076477732,0,18768.9,INDICES,0,1786041000000
2026-08-07 09:51:25.895,MIDCPNIFTY,18683.04,18777.61,18652.97,18761.61,0,INDEX,MIDCPNIFTY,18761.61,1786076485737,0,18768.9,INDICES,0,1786041000000
2026-08-07 09:51:33.844,MIDCPNIFTY,18683.04,18777.61,18652.97,18762.2,0,INDEX,MIDCPNIFTY,18762.2,1786076493740,0,18768.9,INDICES,0,1786041000000
2026-08-07 09:51:41.944,MIDCPNIFTY,18683.04,18777.61,18652.97,18764.43,0,INDEX,MIDCPNIFTY,18764.43,1786076501745,0,18768.9,INDICES,0,1786041000000
2026-08-07 09:51:49.893,MIDCPNIFTY,18683.04,18777.61,18652.97,18767.71,0,INDEX,MIDCPNIFTY,18767.71,1786076509749,0,18768.9,INDICES,0,1786041000000
2026-08-07 09:51:57.844,MIDCPNIFTY,18683.04,18777.61,18652.97,18766.75,0,INDEX,MIDCPNIFTY,18766.75,1786076517753,0,18768.9,INDICES,0,1786041000000
2026-08-07 09:52:05.945,MIDCPNIFTY,18683.04,18777.61,18652.97,18767.62,0,INDEX,MIDCPNIFTY,18767.62,1786076525758,0,18768.9,INDICES,0,1786041000000
2026-08-07 09:52:13.895,MIDCPNIFTY,18683.04,18777.61,18652.97,18765.78,0,INDEX,MIDCPNIFTY,18765.78,1786076533763,0,18768.9,INDICES,0,1786041000000
2026-08-07 09:52:21.842,MIDCPNIFTY,18683.04,18777.61,18652.97,18765.78,0,INDEX,MIDCPNIFTY,18765.78,1786076541766,0,18768.9,INDICES,0,1786041000000
2026-08-07 09:52:29.953,MIDCPNIFTY,18683.04,18777.61,18652.97,18764.31,0,INDEX,MIDCPNIFTY,18764.31,1786076549770,0,18768.9,INDICES,0,1786041000000
2026-08-07 09:52:37.895,MIDCPNIFTY,18683.04,18777.61,18652.97,18766.65,0,INDEX,MIDCPNIFTY,18766.65,1786076557773,0,18768.9,INDICES,0,1786041000000
2026-08-07 09:52:45.843,MIDCPNIFTY,18683.04,18777.61,18652.97,18766.88,0,INDEX,MIDCPNIFTY,18766.88,1786076565777,0,18768.9,INDICES,0,1786041000000
