datetime,name,open,high,low,close,volume,oi,type,expiry,symbol,ltp,ltt,ltq,cp,atp,segment,bid_px,bid_qty,ask_px,ask_qty,bid_px_2,bid_qty_2,ask_px_2,ask_qty_2,bid_px_3,bid_qty_3,ask_px_3,ask_qty_3,bid_px_4,bid_qty_4,ask_px_4,ask_qty_4,bid_px_5,bid_qty_5,ask_px_5,ask_qty_5,ohlc_vol,ohlc_ts,tbq,tsq,vtt
2026-08-07 09:46:33.262,MIDCPNIFTY,14975.0,14989.0,14967.8,14984.85,840,62400,FUT,2026-09-29,MIDCPNIFTY FUT 29 SEP 26,14984.85,1786076192875,120,14944.5,14972.63,NFO-FUT,14987.1,120,14996.25,120,14986.5,120,14996.3,120,14985.05,120,14996.75,120,14984.25,120,14997.75,240,14984.15,240,14997.8,360,720,1786041000000,11760,11280,840
2026-08-07 09:46:34.576,MIDCPNIFTY,14897.85,14955.4,14861.55,14947.4,33720,1924320,FUT,2026-08-25,MIDCPNIFTY FUT 25 AUG 26,14947.4,1786076182205,120,14897.85,14930.7,NFO-FUT,14939.0,240,14947.85,360,14938.95,120,14947.95,120,14938.0,240,14948.2,120,14936.85,360,14948.25,240,14936.8,120,14948.4,120,33720,1786041000000,43800,35400,33720
2026-08-07 09:46:35.789,MIDCPNIFTY,14897.85,14955.4,14861.55,14947.4,33720,1924320,FUT,2026-08-25,MIDCPNIFTY FUT 25 AUG 26,14947.4,1786076182205,120,14897.85,14930.7,NFO-FUT,14939.0,240,14947.85,360,14938.95,120,14947.95,120,14938.0,240,14948.2,120,14937.1,360,14948.25,240,14936.95,360,14948.4,120,33720,1786041000000,42720,34680,33720
2026-08-07 09:46:36.977,MIDCPNIFTY,14897.85,14955.4,14861.55,14947.4,33720,1924320,FUT,2026-08-25,MIDCPNIFTY FUT 25 AUG 26,14947.4,1786076182205,120,14897.85,14930.7,NFO-FUT,14938.95,120,14946.45,120,14938.0,240,14946.6,240,14935.05,240,14946.65,480,14935.0,120,14946.7,120,14934.7,360,14946.75,480,33720,1786041000000,43560,39360,33720
2026-08-07 09:46:38.178,MIDCPNIFTY,14897.85,14955.4,14861.55,14947.4,33720,1924320,FUT,2026-08-25,MIDCPNIFTY FUT 25 AUG 26,14947.4,1786076182205,120,14897.85,14930.7,NFO-FUT,14938.95,120,14946.4,120,14938.05,240,14946.6,120,14938.0,240,14946.9,600,14935.4,120,14946.95,360,14935.25,240,14947.0,240,33720,1786041000000,43920,36360,33720
2026-08-07 09:46:39.531,MIDCPNIFTY,14897.85,14955.4,14861.55,14947.4,33720,1924320,FUT,2026-08-25,MIDCPNIFTY FUT 25 AUG 26,14947.4,1786076182205,120,14897.85,14930.7,NFO-FUT,14938.95,120,14946.2,120,14938.0,240,14946.3,120,14935.15,240,14946.5,720,14935.1,120,14946.55,120,14935.0,120,14946.6,360,33720,1786041000000,42840,36960,33720
2026-08-07 09:46:40.732,MIDCPNIFTY,14897.85,14955.4,14861.55,14947.4,33720,1924320,FUT,2026-08-25,MIDCPNIFTY FUT 25 AUG 26,14947.4,1786076182205,120,14897.85,14930.7,NFO-FUT,14938.95,120,14946.0,360,14938.0,240,14946.1,120,14935.05,240,14946.3,120,14935.0,120,14946.35,240,14934.7,360,14946.5,360,33720,1786041000000,45240,37320,33720
2026-08-07 09:46:41.928,MIDCPNIFTY,14897.85,14955.4,14861.55,14947.4,33720,1924320,FUT,2026-08-25,MIDCPNIFTY FUT 25 AUG 26,14947.4,1786076182205,120,14897.85,14930.7,NFO-FUT,14938.95,120,14946.0,360,14938.05,240,14946.1,120,14938.0,240,14946.15,120,14935.0,120,14946.3,120,14934.65,360,14946.35,240,33720,1786041000000,43800,35400,33720
2026-08-07 09:46:43.297,MIDCPNIFTY,14897.85,14955.4,14861.55,14947.4,33720,1924320,FUT,2026-08-25,MIDCPNIFTY FUT 25 AUG 26,14947.4,1786076182205,120,14897.85,14930.7,NFO-FUT,14938.95,120,14947.2,120,14938.05,240,14947.4,120,14938.0,240,14947.5,120,14935.45,120,14947.55,480,14935.3,360,14947.65,360,33720,1786041000000,44400,34800,33720
2026-08-07 09:46:44.478,MIDCPNIFTY,14897.85,14955.4,14861.55,14947.4,33720,1924320,FUT,2026-08-25,MIDCPNIFTY FUT 25 AUG 26,14947.4,1786076182205,120,14897.85,14930.7,NFO-FUT,14939.0,240,14947.95,120,14938.95,120,14948.2,240,14938.0,240,14948.3,240,14936.0,480,14948.4,480,14935.95,840,14948.45,120,33720,1786041000000,44400,34440,33720
